Game,Double Sixes,Winner,Number of Double Sixes
1422,False,House,0
1423,False,House,0
1424,False,House,0
1425,True,Gambler,1
1426,False,House,0
1427,True,Gambler,3
1428,False,House,0
1429,True,Gambler,1
1430,False,House,0
1431,True,Gambler,1
1432,False,House,0
1433,False,House,0
1434,False,House,0
1435,True,Gambler,2
1436,True,Gambler,1
1437,False,House,0
1438,False,House,0
1439,True,Gambler,2
1440,True,Gambler,1
1441,True,Gambler,1
1442,True,Gambler,1
1443,False,House,0
1444,False,House,0
1445,True,Gambler,1
1446,False,House,0
1447,False,House,0
1448,False,House,0
1449,True,Gambler,1
1450,True,Gambler,1
1451,True,Gambler,2
1452,True,Gambler,1
1453,False,House,0
1454,True,Gambler,1
1455,False,House,0
1456,True,Gambler,1
1457,True,Gambler,2
1458,True,Gambler,1
1459,True,Gambler,2
1460,True,Gambler,1
1461,False,House,0
1462,True,Gambler,2
1463,True,Gambler,1
1464,True,Gambler,1
1465,False,House,0
1466,True,Gambler,1
1467,False,House,0
1468,False,House,0
1469,False,House,0
1470,True,Gambler,1
1471,True,Gambler,2
1472,False,House,0
1473,False,House,0
1474,False,House,0
1475,False,House,0
1476,False,House,0
1477,False,House,0
1478,False,House,0
1479,True,Gambler,1
1480,False,House,0
1481,False,House,0
1482,True,Gambler,1
1483,False,House,0
1484,False,House,0
1485,True,Gambler,1
1486,True,Gambler,1
1487,True,Gambler,1
1488,True,Gambler,1
1489,True,Gambler,2
1490,True,Gambler,1
1491,False,House,0
1492,True,Gambler,2
1493,True,Gambler,1
1494,True,Gambler,1
1495,False,House,0
1496,False,House,0
1497,True,Gambler,1
1498,True,Gambler,1
1499,True,Gambler,1
1500,False,House,0
1501,False,House,0
1502,True,Gambler,1
1503,True,Gambler,3
1504,False,House,0
1505,False,House,0
1506,True,Gambler,1
1507,False,House,0
1508,False,House,0
1509,False,House,0
1510,True,Gambler,2
1511,True,Gambler,1
1512,False,House,0
1513,True,Gambler,1
1514,False,House,0
1515,False,House,0
1516,False,House,0
1517,False,House,0
1518,True,Gambler,1
1519,True,Gambler,2
1520,True,Gambler,1
1521,False,House,0
1522,True,Gambler,3
1523,True,Gambler,1
1524,True,Gambler,1
1525,True,Gambler,1
1526,False,House,0
1527,False,House,0
1528,False,House,0
1529,False,House,0
1530,False,House,0
1531,False,House,0
1532,True,Gambler,1
1533,True,Gambler,1
1534,True,Gambler,1
1535,False,House,0
1536,False,House,0
1537,False,House,0
1538,True,Gambler,2
1539,False,House,0
1540,False,House,0
1541,True,Gambler,1
1542,False,House,0
1543,True,Gambler,1
1544,False,House,0
1545,False,House,0
1546,False,House,0
1547,False,House,0
1548,True,Gambler,1
1549,True,Gambler,1
1550,True,Gambler,1
1551,False,House,0
1552,False,House,0
1553,False,House,0
1554,False,House,0
1555,True,Gambler,1
1556,False,House,0
1557,False,House,0
1558,False,House,0
1559,False,House,0
1560,False,House,0
1561,True,Gambler,1
1562,False,House,0
1563,False,House,0
1564,True,Gambler,2
1565,True,Gambler,1
1566,True,Gambler,1
1567,True,Gambler,2
1568,True,Gambler,1
1569,False,House,0
1570,True,Gambler,2
1571,False,House,0
1572,False,House,0
1573,True,Gambler,1
1574,True,Gambler,1
1575,True,Gambler,3
1576,True,Gambler,1
1577,True,Gambler,1
1578,True,Gambler,1
1579,True,Gambler,2
1580,True,Gambler,2
1581,True,Gambler,1
1582,True,Gambler,1
1583,False,House,0
1584,False,House,0
1585,True,Gambler,1
1586,False,House,0
1587,True,Gambler,2
1588,False,House,0
1589,True,Gambler,2
1590,False,House,0
1591,True,Gambler,1
1592,True,Gambler,1
1593,True,Gambler,1
1594,True,Gambler,2
1595,False,House,0
1596,False,House,0
1597,True,Gambler,1
1598,True,Gambler,1
1599,False,House,0
1600,False,House,0
1601,True,Gambler,1
1602,False,House,0
1603,True,Gambler,1
1604,True,Gambler,2
1605,True,Gambler,1
1606,False,House,0
1607,True,Gambler,1
1608,True,Gambler,4
1609,False,House,0
1610,True,Gambler,1
1611,True,Gambler,1
1612,True,Gambler,1
1613,False,House,0
1614,True,Gambler,1
1615,True,Gambler,1
1616,False,House,0
1617,False,House,0
1618,True,Gambler,2
1619,True,Gambler,1
1620,False,House,0
1621,False,House,0
1622,True,Gambler,1
1623,False,House,0
1624,True,Gambler,1
1625,False,House,0
1626,True,Gambler,1
1627,False,House,0
1628,False,House,0
1629,False,House,0
1630,False,House,0
1631,False,House,0
1632,True,Gambler,1
1633,True,Gambler,1
1634,True,Gambler,1
1635,False,House,0
1636,False,House,0
1637,True,Gambler,1
1638,False,House,0
1639,False,House,0
1640,True,Gambler,1
1641,True,Gambler,2
1642,False,House,0
1643,True,Gambler,1
1644,True,Gambler,1
1645,False,House,0
1646,True,Gambler,1
1647,False,House,0
1648,True,Gambler,1
1649,True,Gambler,2
1650,True,Gambler,1
1651,False,House,0
1652,False,House,0
1653,False,House,0
1654,True,Gambler,1
1655,True,Gambler,1
1656,False,House,0
1657,False,House,0
1658,False,House,0
1659,True,Gambler,1
1660,False,House,0
1661,False,House,0
1662,False,House,0
1663,True,Gambler,1
1664,False,House,0
1665,False,House,0
1666,False,House,0
1667,True,Gambler,1
1668,False,House,0
1669,False,House,0
1670,True,Gambler,1
1671,False,House,0
1672,True,Gambler,1
1673,False,House,0
1674,False,House,0
1675,False,House,0
1676,True,Gambler,1
1677,False,House,0
1678,True,Gambler,1
1679,True,Gambler,1
1680,True,Gambler,1
1681,False,House,0
1682,True,Gambler,1
1683,True,Gambler,1
1684,False,House,0
1685,False,House,0
1686,True,Gambler,1
1687,True,Gambler,1
1688,False,House,0
1689,False,House,0
1690,False,House,0
1691,False,House,0
1692,True,Gambler,1
1693,True,Gambler,1
1694,True,Gambler,1
1695,True,Gambler,1
1696,False,House,0
1697,False,House,0
1698,True,Gambler,2
1699,False,House,0
1700,False,House,0
1701,False,House,0
1702,False,House,0
1703,True,Gambler,1
1704,False,House,0
1705,True,Gambler,1
1706,True,Gambler,1
1707,True,Gambler,3
1708,True,Gambler,1
1709,False,House,0
1710,False,House,0
1711,True,Gambler,2
1712,False,House,0
1713,False,House,0
1714,True,Gambler,1
1715,False,House,0
1716,False,House,0
1717,True,Gambler,2
1718,True,Gambler,1
1719,True,Gambler,3
1720,True,Gambler,1
1721,True,Gambler,1
1722,False,House,0
1723,False,House,0
1724,True,Gambler,1
1725,True,Gambler,1
1726,False,House,0
1727,True,Gambler,1
1728,False,House,0
1729,False,House,0
1730,True,Gambler,2
1731,False,House,0
1732,True,Gambler,1
1733,False,House,0
1734,True,Gambler,1
1735,True,Gambler,1
1736,False,House,0
1737,True,Gambler,1
1738,False,House,0
1739,False,House,0
1740,True,Gambler,3
1741,True,Gambler,1
1742,False,House,0
1743,True,Gambler,2
1744,False,House,0
1745,False,House,0
1746,True,Gambler,1
1747,True,Gambler,1
1748,False,House,0
1749,True,Gambler,1
1750,False,House,0
1751,True,Gambler,3
1752,False,House,0
1753,False,House,0
1754,False,House,0
1755,False,House,0
1756,False,House,0
1757,True,Gambler,1
1758,False,House,0
1759,False,House,0
1760,True,Gambler,1
1761,False,House,0
1762,False,House,0
1763,True,Gambler,1
1764,False,House,0
1765,False,House,0
1766,False,House,0
1767,False,House,0
1768,False,House,0
1769,True,Gambler,1
1770,True,Gambler,1
1771,True,Gambler,1
1772,True,Gambler,2
1773,True,Gambler,2
1774,True,Gambler,1
1775,True,Gambler,2
1776,True,Gambler,1
1777,False,House,0
1778,True,Gambler,2
1779,True,Gambler,2
1780,False,House,0
1781,True,Gambler,1
1782,True,Gambler,2
1783,True,Gambler,1
1784,True,Gambler,1
1785,True,Gambler,1
1786,False,House,0
1787,True,Gambler,2
1788,False,House,0
1789,False,House,0
1790,True,Gambler,2
1791,False,House,0
1792,True,Gambler,1
1793,False,House,0
1794,False,House,0
1795,False,House,0
1796,True,Gambler,1
1797,True,Gambler,1
1798,True,Gambler,2
1799,True,Gambler,1
1800,True,Gambler,1
1801,True,Gambler,1
1802,True,Gambler,1
1803,False,House,0
1804,True,Gambler,1
1805,False,House,0
1806,True,Gambler,1
1807,True,Gambler,1
1808,True,Gambler,1
1809,False,House,0
1810,True,Gambler,1
1811,False,House,0
1812,True,Gambler,2
1813,False,House,0
1814,False,House,0
1815,False,House,0
1816,True,Gambler,1
1817,True,Gambler,1
1818,True,Gambler,1
1819,False,House,0
1820,False,House,0
1821,True,Gambler,1
1822,False,House,0
1823,False,House,0
1824,True,Gambler,1
1825,False,House,0
1826,False,House,0
1827,False,House,0
1828,True,Gambler,2
1829,True,Gambler,2
1830,False,House,0
1831,False,House,0
1832,False,House,0
1833,False,House,0
1834,False,House,0
1835,True,Gambler,1
1836,False,House,0
1837,False,House,0
1838,True,Gambler,1
1839,True,Gambler,1
1840,True,Gambler,1
1841,True,Gambler,2
1842,True,Gambler,1
1843,True,Gambler,1
1844,True,Gambler,1
1845,False,House,0
1846,True,Gambler,1
1847,True,Gambler,1
1848,False,House,0
1849,True,Gambler,1
1850,False,House,0
1851,False,House,0
1852,True,Gambler,1
1853,True,Gambler,1
1854,False,House,0
1855,True,Gambler,1
1856,True,Gambler,1
1857,True,Gambler,1
1858,True,Gambler,1
1859,True,Gambler,1
1860,False,House,0
1861,False,House,0
1862,True,Gambler,3
1863,True,Gambler,1
1864,True,Gambler,1
1865,False,House,0
1866,True,Gambler,2
1867,False,House,0
1868,True,Gambler,3
1869,True,Gambler,1
1870,False,House,0
1871,False,House,0
1872,False,House,0
1873,True,Gambler,1
1874,True,Gambler,1
1875,False,House,0
1876,False,House,0
1877,True,Gambler,1
1878,False,House,0
1879,False,House,0
1880,True,Gambler,1
1881,False,House,0
1882,True,Gambler,1
1883,False,House,0
1884,True,Gambler,1
1885,True,Gambler,1
1886,False,House,0
1887,False,House,0
1888,False,House,0
1889,True,Gambler,2
1890,False,House,0
1891,True,Gambler,1
1892,True,Gambler,1
1893,True,Gambler,3
1894,False,House,0
1895,True,Gambler,1
1896,True,Gambler,1
1897,False,House,0
1898,True,Gambler,3
1899,False,House,0
1900,True,Gambler,1
1901,False,House,0
1902,True,Gambler,1
1903,False,House,0
1904,True,Gambler,1
1905,True,Gambler,1
1906,True,Gambler,2
1907,True,Gambler,1
1908,True,Gambler,3
1909,False,House,0
1910,False,House,0
1911,True,Gambler,1
1912,False,House,0
1913,False,House,0
1914,False,House,0
1915,False,House,0
1916,False,House,0
1917,True,Gambler,2
1918,True,Gambler,1
1919,False,House,0
1920,False,House,0
1921,True,Gambler,2
1922,True,Gambler,1
1923,False,House,0
1924,True,Gambler,1
1925,False,House,0
1926,False,House,0
1927,True,Gambler,1
1928,False,House,0
1929,True,Gambler,1
1930,False,House,0
1931,True,Gambler,1
1932,True,Gambler,1
1933,False,House,0
1934,False,House,0
1935,False,House,0
1936,True,Gambler,1
1937,True,Gambler,2
1938,True,Gambler,1
1939,False,House,0
1940,False,House,0
1941,False,House,0
1942,False,House,0
1943,True,Gambler,1
1944,False,House,0
1945,False,House,0
1946,True,Gambler,2
1947,True,Gambler,1
1948,False,House,0
1949,False,House,0
1950,True,Gambler,1
1951,True,Gambler,1
1952,True,Gambler,1
1953,False,House,0
1954,True,Gambler,2
1955,True,Gambler,1
1956,True,Gambler,1
1957,False,House,0
1958,True,Gambler,1
1959,False,House,0
1960,False,House,0
1961,False,House,0
1962,True,Gambler,1
1963,False,House,0
1964,False,House,0
1965,True,Gambler,2
1966,False,House,0
1967,True,Gambler,2
1968,True,Gambler,1
1969,True,Gambler,1
1970,True,Gambler,1
1971,False,House,0
1972,True,Gambler,2
1973,True,Gambler,1
1974,False,House,0
1975,True,Gambler,1
1976,True,Gambler,1
1977,True,Gambler,2
1978,False,House,0
1979,True,Gambler,2
1980,True,Gambler,2
1981,False,House,0
1982,True,Gambler,3
1983,True,Gambler,1
1984,False,House,0
1985,False,House,0
1986,True,Gambler,1
1987,False,House,0
1988,True,Gambler,1
1989,False,House,0
1990,False,House,0
1991,False,House,0
1992,True,Gambler,2
1993,False,House,0
1994,False,House,0
1995,True,Gambler,1
1996,True,Gambler,1
1997,False,House,0
1998,True,Gambler,2
1999,False,House,0
2000,True,Gambler,3
2001,False,House,0
2002,False,House,0
2003,False,House,0
2004,True,Gambler,1
2005,False,House,0
2006,True,Gambler,1
2007,True,Gambler,1
2008,False,House,0
2009,True,Gambler,2
2010,False,House,0
2011,False,House,0
2012,True,Gambler,2
2013,False,House,0
2014,True,Gambler,1
2015,False,House,0
2016,False,House,0
2017,False,House,0
2018,True,Gambler,1
2019,True,Gambler,1
2020,False,House,0
2021,True,Gambler,1
2022,True,Gambler,1
2023,True,Gambler,2
2024,False,House,0
2025,False,House,0
2026,True,Gambler,1
2027,False,House,0
2028,True,Gambler,2
2029,True,Gambler,2
2030,True,Gambler,1
2031,True,Gambler,1
2032,False,House,0
2033,False,House,0
2034,True,Gambler,2
2035,False,House,0
2036,False,House,0
2037,False,House,0
2038,True,Gambler,1
2039,False,House,0
2040,False,House,0
2041,True,Gambler,1
2042,True,Gambler,1
2043,False,House,0
2044,True,Gambler,2
2045,True,Gambler,1
2046,False,House,0
2047,True,Gambler,1
2048,True,Gambler,2
2049,False,House,0
2050,True,Gambler,1
2051,True,Gambler,1
2052,True,Gambler,1
2053,False,House,0
2054,False,House,0
2055,True,Gambler,1
2056,False,House,0
2057,False,House,0
2058,True,Gambler,2
2059,True,Gambler,1
2060,True,Gambler,1
2061,True,Gambler,1
2062,True,Gambler,1
2063,True,Gambler,1
2064,False,House,0
2065,False,House,0
2066,False,House,0
2067,True,Gambler,2
2068,True,Gambler,3
2069,True,Gambler,2
2070,False,House,0
2071,False,House,0
2072,True,Gambler,1
2073,True,Gambler,1
2074,False,House,0
2075,True,Gambler,1
2076,False,House,0
2077,False,House,0
2078,True,Gambler,1
2079,False,House,0
2080,False,House,0
2081,True,Gambler,2
2082,False,House,0
2083,False,House,0
2084,False,House,0
2085,True,Gambler,1
2086,False,House,0
2087,True,Gambler,1
2088,True,Gambler,2
2089,True,Gambler,2
2090,False,House,0
2091,True,Gambler,2
2092,False,House,0
2093,True,Gambler,1
2094,False,House,0
2095,True,Gambler,1
2096,True,Gambler,1
2097,False,House,0
2098,True,Gambler,1
2099,True,Gambler,1
2100,True,Gambler,2
2101,True,Gambler,3
2102,False,House,0
2103,False,House,0
2104,True,Gambler,1
2105,True,Gambler,1
2106,True,Gambler,1
2107,True,Gambler,1
2108,True,Gambler,1
2109,True,Gambler,1
2110,True,Gambler,1
2111,False,House,0
2112,True,Gambler,1
2113,False,House,0
2114,True,Gambler,1
2115,False,House,0
2116,False,House,0
2117,False,House,0
2118,True,Gambler,1
2119,False,House,0
2120,True,Gambler,1
2121,True,Gambler,3
2122,True,Gambler,1
2123,True,Gambler,2
2124,True,Gambler,1
2125,True,Gambler,1
2126,False,House,0
2127,True,Gambler,1
2128,False,House,0
2129,True,Gambler,2
2130,True,Gambler,3
2131,True,Gambler,1
2132,True,Gambler,1
2133,True,Gambler,2
2134,False,House,0
2135,False,House,0
2136,False,House,0
2137,False,House,0
2138,False,House,0
2139,True,Gambler,1
2140,False,House,0
2141,True,Gambler,2
2142,True,Gambler,1
2143,False,House,0
2144,True,Gambler,1
2145,True,Gambler,2
2146,False,House,0
2147,True,Gambler,1
2148,False,House,0
2149,False,House,0
2150,True,Gambler,2
2151,False,House,0
2152,True,Gambler,3
2153,True,Gambler,1
2154,True,Gambler,1
2155,True,Gambler,1
2156,False,House,0
2157,False,House,0
2158,True,Gambler,1
2159,False,House,0
2160,True,Gambler,1
2161,True,Gambler,2
2162,False,House,0
2163,True,Gambler,1
2164,False,House,0
2165,True,Gambler,3
2166,False,House,0
2167,True,Gambler,1
2168,False,House,0
2169,True,Gambler,2
2170,False,House,0
2171,True,Gambler,3
2172,False,House,0
2173,False,House,0
2174,True,Gambler,1
2175,True,Gambler,2
2176,False,House,0
2177,False,House,0
2178,False,House,0
2179,False,House,0
2180,False,House,0
2181,False,House,0
2182,False,House,0
2183,True,Gambler,1
2184,True,Gambler,1
2185,False,House,0
2186,True,Gambler,2
2187,False,House,0
2188,False,House,0
2189,True,Gambler,3
2190,False,House,0
2191,False,House,0
2192,False,House,0
2193,False,House,0
2194,False,House,0
2195,True,Gambler,1
2196,False,House,0
2197,True,Gambler,1
2198,True,Gambler,1
2199,True,Gambler,2
2200,True,Gambler,1
2201,False,House,0
2202,False,House,0
2203,False,House,0
2204,False,House,0
2205,True,Gambler,1
2206,False,House,0
2207,False,House,0
2208,True,Gambler,2
2209,False,House,0
2210,True,Gambler,1
2211,True,Gambler,1
2212,True,Gambler,2
2213,False,House,0
2214,False,House,0
2215,False,House,0
2216,False,House,0
2217,False,House,0
2218,False,House,0
2219,False,House,0
2220,False,House,0
2221,False,House,0
2222,True,Gambler,1
2223,True,Gambler,2
2224,False,House,0
2225,True,Gambler,1
2226,False,House,0
2227,False,House,0
2228,False,House,0
2229,False,House,0
2230,True,Gambler,1
2231,True,Gambler,2
2232,True,Gambler,1
2233,False,House,0
2234,True,Gambler,1
2235,True,Gambler,1
2236,True,Gambler,1
2237,True,Gambler,2
2238,False,House,0
2239,False,House,0
2240,True,Gambler,2
2241,True,Gambler,1
2242,True,Gambler,1
2243,True,Gambler,1
2244,True,Gambler,1
2245,True,Gambler,3
2246,True,Gambler,1
2247,False,House,0
2248,True,Gambler,2
2249,False,House,0
2250,False,House,0
2251,True,Gambler,1
2252,True,Gambler,1
2253,False,House,0
2254,False,House,0
2255,False,House,0
2256,True,Gambler,1
2257,False,House,0
2258,False,House,0
2259,True,Gambler,1
2260,True,Gambler,1
2261,True,Gambler,1
2262,False,House,0
2263,False,House,0
2264,True,Gambler,2
2265,False,House,0
2266,True,Gambler,2
2267,False,House,0
2268,True,Gambler,1
2269,True,Gambler,1
2270,True,Gambler,1
2271,False,House,0
2272,True,Gambler,1
2273,True,Gambler,1
2274,True,Gambler,2
2275,False,House,0
2276,True,Gambler,1
2277,False,House,0
2278,False,House,0
2279,False,House,0
2280,True,Gambler,1
2281,False,House,0
2282,True,Gambler,1
2283,False,House,0
2284,True,Gambler,2
2285,False,House,0
2286,True,Gambler,3
2287,False,House,0
2288,False,House,0
2289,False,House,0
2290,False,House,0
2291,False,House,0
2292,False,House,0
2293,True,Gambler,2
2294,True,Gambler,2
2295,True,Gambler,1
2296,True,Gambler,1
2297,False,House,0
2298,True,Gambler,3
2299,False,House,0
2300,False,House,0
2301,True,Gambler,2
2302,True,Gambler,1
2303,False,House,0
2304,True,Gambler,1
2305,False,House,0
2306,False,House,0
2307,True,Gambler,3
2308,True,Gambler,1
2309,True,Gambler,1
2310,True,Gambler,2
2311,True,Gambler,1
2312,False,House,0
2313,False,House,0
2314,True,Gambler,4
2315,True,Gambler,1
2316,True,Gambler,2
2317,True,Gambler,1
2318,True,Gambler,1
2319,False,House,0
2320,False,House,0
2321,False,House,0
2322,False,House,0
2323,False,House,0
2324,True,Gambler,1
2325,False,House,0
2326,False,House,0
2327,False,House,0
2328,False,House,0
2329,True,Gambler,1
2330,True,Gambler,1
2331,False,House,0
2332,False,House,0
2333,False,House,0
2334,False,House,0
2335,True,Gambler,1
2336,True,Gambler,2
2337,False,House,0
2338,False,House,0
2339,True,Gambler,1
2340,False,House,0
2341,False,House,0
2342,False,House,0
2343,False,House,0
2344,True,Gambler,1
2345,False,House,0
2346,True,Gambler,1
2347,False,House,0
2348,True,Gambler,1
2349,True,Gambler,1
2350,True,Gambler,1
2351,False,House,0
2352,True,Gambler,3
2353,True,Gambler,3
2354,False,House,0
2355,False,House,0
2356,True,Gambler,1
2357,True,Gambler,1
2358,True,Gambler,1
2359,False,House,0
2360,True,Gambler,2
2361,True,Gambler,1
